id,dateAdded,dateUpdated,address,categories,primaryCategories,city,country,keys,latitude,longitude,name,postalCode,province,reviews.date,reviews.dateSeen,reviews.rating,reviews.sourceURLs,reviews.text,reviews.title,reviews.userCity,reviews.userProvince,reviews.username,sourceURLs,websites
AVwePiAX_7pvs4fzBSAl,2016-03-23T04:22:41Z,2018-09-10T21:06:09Z,315 SE Olympia Dr,"Hotels,Hotels and motels,Hotel and motel reservations,Corporate Lodging,Lodging,Real estate,Hotel",Accommodation & Food Services,Vancouver,US,us/wa/vancouver/315seolympiadr/1818657156,45.619212,-122.525196,Hampton Inn Suites PortlandVancouver,98684,WA,2016-05-03T00:00:00Z,2016-05-13T00:00:00Z,5,https://www.tripadvisor.com/Hotel_Review-g60820-d6594530-Reviews-Hampton_Inn_Suites_Portland_Vancouver-Vancouver_Washington.html,"The staff is very friendly and helpful. The rooms are large and nicely furnished. Feels new, as if we were the first to stay there. Actually it is more opulent than I require. The free breakfast was good with sufficient choices including fresh fruit salad, eggs, bacon, bagels and pastries and more. It was a great location for our purpose:... More",I loved our stay here,,,B M,"https://www.yellowpages.com/vancouver-wa/mip/hampton-inn-suites-portland-vancouver-496239125,http://www.yellowpages.com/vancouver-wa/mip/hampton-inn-suites-portland-vancouver-496239125,http://tripadvisor.com/Hotel_Review-g60820-d6594530-Reviews-Hampton_Inn_Suites_Portland_Vancouver-Vancouver_Washington.html,http://www.yellowbook.com/profile/hampton-inn-and-suites-portland-vancouver_1898377013.html,https://www.tripadvisor.com/Hotel_Review-g60820-d6594530-Reviews-or10-Hampton_Inn_Suites_Portland_Vancouver-Vancouver_Washington.html%2525252523REVIEWS,http://www.tripadvisor.com/Hotel_Review-g60820-d6594530-Reviews-Hampton_Inn_Suites_Portland_Vancouver-Vancouver_Washington.html,https://www.tripadvisor.com/Hotel_Review-g60820-d6594530-Reviews-or20-Hampton_Inn_Suites_Portland_Vancouver-Vancouver_Washington.html%2525252523REVIEWS,https://foursquare.com/v/hampton-inn--suites-portlandvancouver/541c7f16498e871a2bb07b9e,https://www.tripadvisor.com/Hotel_Review-g60820-d6594530-Reviews-Hampton_Inn_Suites_Portland_Vancouver-Vancouver_Washington.html","http://hamptoninn3.hilton.com/en/hotels/washington/hampton-inn-and-suites-portland-vancouver-PDXVEHX/index.html,https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_PDXVEHX_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391andredirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FPDXVEHX%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX,http://www.hamptoninn.com"
AVwePiAX_7pvs4fzBSAl,2016-03-23T04:22:41Z,2018-09-10T21:06:09Z,315 SE Olympia Dr,"Hotels,Hotels and motels,Hotel and motel reservations,Corporate Lodging,Lodging,Real estate,Hotel",Accommodation & Food Services,Vancouver,US,us/wa/vancouver/315seolympiadr/1818657156,45.619212,-122.525196,Hampton Inn Suites PortlandVancouver,98684,WA,2016-01-30T00:00:00Z,2016-04-19T00:00:00Z,5,https://www.tripadvisor.com/Hotel_Review-g60820-d6594530-Reviews-or20-Hampton_Inn_Suites_Portland_Vancouver-Vancouver_Washington.html%2525252523REVIEWS,"Very friendly staff, great free breakfast items each morning, room and facilities very clean, staff superb! We had a problem with the heating system in our room and they had someone fix it within minutes! Would highly recommend this location/hotel.",Hampton Inn - Vancouver WA,Antioch,,Cathleen S,"https://www.yellowpages.com/vancouver-wa/mip/hampton-inn-suites-portland-vancouver-496239125,http://www.yellowpages.com/vancouver-wa/mip/hampton-inn-suites-portland-vancouver-496239125,http://tripadvisor.com/Hotel_Review-g60820-d6594530-Reviews-Hampton_Inn_Suites_Portland_Vancouver-Vancouver_Washington.html,http://www.yellowbook.com/profile/hampton-inn-and-suites-portland-vancouver_1898377013.html,https://www.tripadvisor.com/Hotel_Review-g60820-d6594530-Reviews-or10-Hampton_Inn_Suites_Portland_Vancouver-Vancouver_Washington.html%2525252523REVIEWS,http://www.tripadvisor.com/Hotel_Review-g60820-d6594530-Reviews-Hampton_Inn_Suites_Portland_Vancouver-Vancouver_Washington.html,https://www.tripadvisor.com/Hotel_Review-g60820-d6594530-Reviews-or20-Hampton_Inn_Suites_Portland_Vancouver-Vancouver_Washington.html%2525252523REVIEWS,https://foursquare.com/v/hampton-inn--suites-portlandvancouver/541c7f16498e871a2bb07b9e,https://www.tripadvisor.com/Hotel_Review-g60820-d6594530-Reviews-Hampton_Inn_Suites_Portland_Vancouver-Vancouver_Washington.html","http://hamptoninn3.hilton.com/en/hotels/washington/hampton-inn-and-suites-portland-vancouver-PDXVEHX/index.html,https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_PDXVEHX_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391andredirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FPDXVEHX%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX,http://www.hamptoninn.com"
AVwePiAX_7pvs4fzBSAl,2016-03-23T04:22:41Z,2018-09-10T21:06:09Z,315 SE Olympia Dr,"Hotels,Hotels and motels,Hotel and motel reservations,Corporate Lodging,Lodging,Real estate,Hotel",Accommodation & Food Services,Vancouver,US,us/wa/vancouver/315seolympiadr/1818657156,45.619212,-122.525196,Hampton Inn Suites PortlandVancouver,98684,WA,2016-03-11T00:00:00Z,"2016-03-20T00:00:00Z,2016-04-19T00:00:00Z",5,"http://www.tripadvisor.com/Hotel_Review-g60820-d6594530-Reviews-Hampton_Inn_Suites_Portland_Vancouver-Vancouver_Washington.html,https://www.tripadvisor.com/Hotel_Review-g60820-d6594530-Reviews-or10-Hampton_Inn_Suites_Portland_Vancouver-Vancouver_Washington.html%2525252523REVIEWS","Upon arriving I see modern yet elegant decor which is pleasing to the eye. The front staff are very friendly. The room was clean including details, I'm talking no dust,no hair in bathroom-shower or beds which I tend to find in other hotels. Kudos to housekeeping. Sheets were crisp,beds were comfortable especially since this is a newer hotel. Breakfast in... More",Perfection,Portland,,1fiesty,"https://www.yellowpages.com/vancouver-wa/mip/hampton-inn-suites-portland-vancouver-496239125,http://www.yellowpages.com/vancouver-wa/mip/hampton-inn-suites-portland-vancouver-496239125,http://tripadvisor.com/Hotel_Review-g60820-d6594530-Reviews-Hampton_Inn_Suites_Portland_Vancouver-Vancouver_Washington.html,http://www.yellowbook.com/profile/hampton-inn-and-suites-portland-vancouver_1898377013.html,https://www.tripadvisor.com/Hotel_Review-g60820-d6594530-Reviews-or10-Hampton_Inn_Suites_Portland_Vancouver-Vancouver_Washington.html%2525252523REVIEWS,http://www.tripadvisor.com/Hotel_Review-g60820-d6594530-Reviews-Hampton_Inn_Suites_Portland_Vancouver-Vancouver_Washington.html,https://www.tripadvisor.com/Hotel_Review-g60820-d6594530-Reviews-or20-Hampton_Inn_Suites_Portland_Vancouver-Vancouver_Washington.html%2525252523REVIEWS,https://foursquare.com/v/hampton-inn--suites-portlandvancouver/541c7f16498e871a2bb07b9e,https://www.tripadvisor.com/Hotel_Review-g60820-d6594530-Reviews-Hampton_Inn_Suites_Portland_Vancouver-Vancouver_Washington.html","http://hamptoninn3.hilton.com/en/hotels/washington/hampton-inn-and-suites-portland-vancouver-PDXVEHX/index.html,https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_PDXVEHX_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391andredirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FPDXVEHX%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX,http://www.hamptoninn.com"
AVwePiAX_7pvs4fzBSAl,2016-03-23T04:22:41Z,2018-09-10T21:06:09Z,315 SE Olympia Dr,"Hotels,Hotels and motels,Hotel and motel reservations,Corporate Lodging,Lodging,Real estate,Hotel",Accommodation & Food Services,Vancouver,US,us/wa/vancouver/315seolympiadr/1818657156,45.619212,-122.525196,Hampton Inn Suites PortlandVancouver,98684,WA,2016-06-21T00:00:00Z,2016-07-28T00:00:00Z,5,https://www.tripadvisor.com/Hotel_Review-g60820-d6594530-Reviews-or20-Hampton_Inn_Suites_Portland_Vancouver-Vancouver_Washington.html%2525252523REVIEWS,This is a nice hotel with great staff. I have young children and the entire staff from the front desk staff to the breakfast staff were there to help us. This was our first visit to the Portland area and we plan to go back later this summer. We will stay at this hotel when we return.,Good hotel. Worth checking out.,Port Orchard,WA,810michellemm,"https://www.yellowpages.com/vancouver-wa/mip/hampton-inn-suites-portland-vancouver-496239125,http://www.yellowpages.com/vancouver-wa/mip/hampton-inn-suites-portland-vancouver-496239125,http://tripadvisor.com/Hotel_Review-g60820-d6594530-Reviews-Hampton_Inn_Suites_Portland_Vancouver-Vancouver_Washington.html,http://www.yellowbook.com/profile/hampton-inn-and-suites-portland-vancouver_1898377013.html,https://www.tripadvisor.com/Hotel_Review-g60820-d6594530-Reviews-or10-Hampton_Inn_Suites_Portland_Vancouver-Vancouver_Washington.html%2525252523REVIEWS,http://www.tripadvisor.com/Hotel_Review-g60820-d6594530-Reviews-Hampton_Inn_Suites_Portland_Vancouver-Vancouver_Washington.html,https://www.tripadvisor.com/Hotel_Review-g60820-d6594530-Reviews-or20-Hampton_Inn_Suites_Portland_Vancouver-Vancouver_Washington.html%2525252523REVIEWS,https://foursquare.com/v/hampton-inn--suites-portlandvancouver/541c7f16498e871a2bb07b9e,https://www.tripadvisor.com/Hotel_Review-g60820-d6594530-Reviews-Hampton_Inn_Suites_Portland_Vancouver-Vancouver_Washington.html","http://hamptoninn3.hilton.com/en/hotels/washington/hampton-inn-and-suites-portland-vancouver-PDXVEHX/index.html,https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_PDXVEHX_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391andredirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FPDXVEHX%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX,http://www.hamptoninn.com"
AVwePiAX_7pvs4fzBSAl,2016-03-23T04:22:41Z,2018-09-10T21:06:09Z,315 SE Olympia Dr,"Hotels,Hotels and motels,Hotel and motel reservations,Corporate Lodging,Lodging,Real estate,Hotel",Accommodation & Food Services,Vancouver,US,us/wa/vancouver/315seolympiadr/1818657156,45.619212,-122.525196,Hampton Inn Suites PortlandVancouver,98684,WA,2016-06-21T00:00:00Z,2016-07-28T00:00:00Z,5,https://www.tripadvisor.com/Hotel_Review-g60820-d6594530-Reviews-or20-Hampton_Inn_Suites_Portland_Vancouver-Vancouver_Washington.html%2525252523REVIEWS,"Beautiful property and every staff member I encountered (front desk, housekeeping, breakfast hosts and GM) provided beyond excellent customer service! It's also conveniently located near restaurants, grocery stores starbucks and is a short drive to the freeways. I will definitely be back!",Excellent!,San Diego,CA,travelchick1113,"https://www.yellowpages.com/vancouver-wa/mip/hampton-inn-suites-portland-vancouver-496239125,http://www.yellowpages.com/vancouver-wa/mip/hampton-inn-suites-portland-vancouver-496239125,http://tripadvisor.com/Hotel_Review-g60820-d6594530-Reviews-Hampton_Inn_Suites_Portland_Vancouver-Vancouver_Washington.html,http://www.yellowbook.com/profile/hampton-inn-and-suites-portland-vancouver_1898377013.html,https://www.tripadvisor.com/Hotel_Review-g60820-d6594530-Reviews-or10-Hampton_Inn_Suites_Portland_Vancouver-Vancouver_Washington.html%2525252523REVIEWS,http://www.tripadvisor.com/Hotel_Review-g60820-d6594530-Reviews-Hampton_Inn_Suites_Portland_Vancouver-Vancouver_Washington.html,https://www.tripadvisor.com/Hotel_Review-g60820-d6594530-Reviews-or20-Hampton_Inn_Suites_Portland_Vancouver-Vancouver_Washington.html%2525252523REVIEWS,https://foursquare.com/v/hampton-inn--suites-portlandvancouver/541c7f16498e871a2bb07b9e,https://www.tripadvisor.com/Hotel_Review-g60820-d6594530-Reviews-Hampton_Inn_Suites_Portland_Vancouver-Vancouver_Washington.html","http://hamptoninn3.hilton.com/en/hotels/washington/hampton-inn-and-suites-portland-vancouver-PDXVEHX/index.html,https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_PDXVEHX_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391andredirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FPDXVEHX%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX,http://www.hamptoninn.com"
AVwdUKE3_7pvs4fz4lE-,2016-11-06T19:19:17Z,2018-09-10T21:05:27Z,106 W 12th St,"Hotels,Caterers,Hotels and motels,Hotel,Restaurants",Accommodation & Food Services,Kansas City,US,us/mo/kansascity/106w12thst/1243084175,39.100119,-94.584701,Hotel Phillips,64105,MO,2015-09-14T00:00:00Z,2016-03-29T00:00:00Z,4,http://www.tripadvisor.com/Hotel_Review-g44535-d97005-Reviews-or60-Hotel_Phillips-Kansas_City_Missouri.html%252523REVIEWS,Old hotel with many remaining architectural charms and most modern amenities. The staff is exceptional: friendly and very accommodating. Has a little bit of the wear tear around the edges associated with an historic building but remarkably clean. Passed the allergy test.,Very pleased,,,AimlessinMe,"http://www.gayot.com/Hotels/Select-Your-City/United-States/Missouri/Kansas-City/Hotel-Phillips-Kansas-City-KCHOT110702,https://foursquare.com/v/hotel-phillips/4b0aea5ff964a520f62923e3,http://www.gayot.com/Hotels/Select-Your-City/United-States/Missouri/Kansas-City/Top-10-Hotels/Best-Hotels/Hotel-Phillips,https://www.hotels.com/hotel/119120/reviews%20/,http://www.yellowbook.com/profile/hotel-phillips_1898406560.html,https://www.weddingwire.com/reviews/hotel-phillips-kansas-city/e3beaa967b35ab31.html,http://www.hotels.com/ho119120/%25253Flocale%25253Den_US%252526pos%25253DHCOM_US","http://curiocollection3.hilton.com/en/hotels/missouri/hotel-phillips-kansas-city-curio-collection-by-hilton-MKCCUQQ/index.html,http://hotelphillips.com,http://www.hotelphillips.com"
AVwdUKE3_7pvs4fz4lE-,2016-11-06T19:19:17Z,2018-09-10T21:05:27Z,106 W 12th St,"Hotels,Caterers,Hotels and motels,Hotel,Restaurants",Accommodation & Food Services,Kansas City,US,us/mo/kansascity/106w12thst/1243084175,39.100119,-94.584701,Hotel Phillips,64105,MO,2015-11-26T00:00:00Z,2016-03-29T00:00:00Z,5,http://www.tripadvisor.com/Hotel_Review-g44535-d97005-Reviews-or40-Hotel_Phillips-Kansas_City_Missouri.html%252523REVIEWS,Very comfortable room. Our son came and they had a couch that they pulled out into a queen size bed. Free wifi and bottled water. This hotel was built back in the 20's and the decor is fabulous. A very neat hotel.,Excellent Stay,,,Tabitha K,"http://www.gayot.com/Hotels/Select-Your-City/United-States/Missouri/Kansas-City/Hotel-Phillips-Kansas-City-KCHOT110702,https://foursquare.com/v/hotel-phillips/4b0aea5ff964a520f62923e3,http://www.gayot.com/Hotels/Select-Your-City/United-States/Missouri/Kansas-City/Top-10-Hotels/Best-Hotels/Hotel-Phillips,https://www.hotels.com/hotel/119120/reviews%20/,http://www.yellowbook.com/profile/hotel-phillips_1898406560.html,https://www.weddingwire.com/reviews/hotel-phillips-kansas-city/e3beaa967b35ab31.html,http://www.hotels.com/ho119120/%25253Flocale%25253Den_US%252526pos%25253DHCOM_US","http://curiocollection3.hilton.com/en/hotels/missouri/hotel-phillips-kansas-city-curio-collection-by-hilton-MKCCUQQ/index.html,http://hotelphillips.com,http://www.hotelphillips.com"
AVwdUKE3_7pvs4fz4lE-,2016-11-06T19:19:17Z,2018-09-10T21:05:27Z,106 W 12th St,"Hotels,Caterers,Hotels and motels,Hotel,Restaurants",Accommodation & Food Services,Kansas City,US,us/mo/kansascity/106w12thst/1243084175,39.100119,-94.584701,Hotel Phillips,64105,MO,2016-01-30T00:00:00Z,2016-03-29T00:00:00Z,3,http://www.tripadvisor.com/Hotel_Review-g44535-d97005-Reviews-or20-Hotel_Phillips-Kansas_City_Missouri.html%252523REVIEWS,Stayed here for second time recently. Gorgeous lobby. Friendly staff. Good free shuttle service. Our room this time was disappointing. King bed in too small space so that one side did not even have a lamp. Also the heating/cooling unit was right next to the bed and very noisy so we turned it off. Luckily it was not needed. Room... More,Beautiful lobby but rooms need help,,,Yamachaser,"http://www.gayot.com/Hotels/Select-Your-City/United-States/Missouri/Kansas-City/Hotel-Phillips-Kansas-City-KCHOT110702,https://foursquare.com/v/hotel-phillips/4b0aea5ff964a520f62923e3,http://www.gayot.com/Hotels/Select-Your-City/United-States/Missouri/Kansas-City/Top-10-Hotels/Best-Hotels/Hotel-Phillips,https://www.hotels.com/hotel/119120/reviews%20/,http://www.yellowbook.com/profile/hotel-phillips_1898406560.html,https://www.weddingwire.com/reviews/hotel-phillips-kansas-city/e3beaa967b35ab31.html,http://www.hotels.com/ho119120/%25253Flocale%25253Den_US%252526pos%25253DHCOM_US","http://curiocollection3.hilton.com/en/hotels/missouri/hotel-phillips-kansas-city-curio-collection-by-hilton-MKCCUQQ/index.html,http://hotelphillips.com,http://www.hotelphillips.com"
AVwdUKE3_7pvs4fz4lE-,2016-11-06T19:19:17Z,2018-09-10T21:05:27Z,106 W 12th St,"Hotels,Caterers,Hotels and motels,Hotel,Restaurants",Accommodation & Food Services,Kansas City,US,us/mo/kansascity/106w12thst/1243084175,39.100119,-94.584701,Hotel Phillips,64105,MO,2015-12-13T00:00:00Z,2016-03-29T00:00:00Z,5,http://www.tripadvisor.com/Hotel_Review-g44535-d97005-Reviews-or30-Hotel_Phillips-Kansas_City_Missouri.html%252523REVIEWS,"My husband and I always try to stay at the Hotel Phillips when we are in Kansas City. It is our favorite hotel and we have stayed at many. I feel at home there and the staff has always been exceptional, although we are not particularly demanding guests. Over the years we have probably spent at least 20 nights there.... More",Hotel's 1920s charm and elegance remain fresh,Wichita,KS,Rbuffington,"http://www.gayot.com/Hotels/Select-Your-City/United-States/Missouri/Kansas-City/Hotel-Phillips-Kansas-City-KCHOT110702,https://foursquare.com/v/hotel-phillips/4b0aea5ff964a520f62923e3,http://www.gayot.com/Hotels/Select-Your-City/United-States/Missouri/Kansas-City/Top-10-Hotels/Best-Hotels/Hotel-Phillips,https://www.hotels.com/hotel/119120/reviews%20/,http://www.yellowbook.com/profile/hotel-phillips_1898406560.html,https://www.weddingwire.com/reviews/hotel-phillips-kansas-city/e3beaa967b35ab31.html,http://www.hotels.com/ho119120/%25253Flocale%25253Den_US%252526pos%25253DHCOM_US","http://curiocollection3.hilton.com/en/hotels/missouri/hotel-phillips-kansas-city-curio-collection-by-hilton-MKCCUQQ/index.html,http://hotelphillips.com,http://www.hotelphillips.com"
AVwdUKE3_7pvs4fz4lE-,2016-11-06T19:19:17Z,2018-09-10T21:05:27Z,106 W 12th St,"Hotels,Caterers,Hotels and motels,Hotel,Restaurants",Accommodation & Food Services,Kansas City,US,us/mo/kansascity/106w12thst/1243084175,39.100119,-94.584701,Hotel Phillips,64105,MO,2015-09-07T00:00:00Z,2016-03-29T00:00:00Z,4,http://www.tripadvisor.com/Hotel_Review-g44535-d97005-Reviews-or60-Hotel_Phillips-Kansas_City_Missouri.html%252523REVIEWS,"Just stayed one night but very happy. Nice, comfortable top floor room. Staff could not have been more helpful. Great location right by the Power Light district. Be prepared to pay for valet parking. Price of this was Offset though by free wine and cheese reception.",Excellent stay,Chicago,IL,Nick F,"http://www.gayot.com/Hotels/Select-Your-City/United-States/Missouri/Kansas-City/Hotel-Phillips-Kansas-City-KCHOT110702,https://foursquare.com/v/hotel-phillips/4b0aea5ff964a520f62923e3,http://www.gayot.com/Hotels/Select-Your-City/United-States/Missouri/Kansas-City/Top-10-Hotels/Best-Hotels/Hotel-Phillips,https://www.hotels.com/hotel/119120/reviews%20/,http://www.yellowbook.com/profile/hotel-phillips_1898406560.html,https://www.weddingwire.com/reviews/hotel-phillips-kansas-city/e3beaa967b35ab31.html,http://www.hotels.com/ho119120/%25253Flocale%25253Den_US%252526pos%25253DHCOM_US","http://curiocollection3.hilton.com/en/hotels/missouri/hotel-phillips-kansas-city-curio-collection-by-hilton-MKCCUQQ/index.html,http://hotelphillips.com,http://www.hotelphillips.com"
AVweQyWNkufWRAb5BZeg,2016-05-21T20:51:43Z,2018-09-10T21:03:17Z,10611 Standing Stone Rd,"Bed Breakfasts,Bed Breakfast,Hotels Motels,Hotel",Accommodation & Food Services,Huntingdon,US,us/pa/huntingdon/10611standingstonerd/-525978152,40.527478,-77.969763,The Inn at Solvang,16652,PA,2015-05-03T00:00:00Z,"2016-05-05T00:00:00Z,2016-05-04T00:00:00Z",5,https://www.tripadvisor.com/Hotel_Review-g52862-d81452-Reviews-The_Inn_at_Solvang-Huntingdon_Pennsylvania.html,"Everything was sold out in State College for Garth's concerts and the Inn came up as available...what an amazing find!! I'll be making the drive now each visit, just to stay there! The Inn is wonderfully decorated and I so enjoyed browsing all the books. Breakfast was amazing each morning. Thank you Stephanie and team!!","Thank you, Garth Brooks!",Istanbul,,sxk158,"https://foursquare.com/v/the-inn-at-solvang/4d7247b0ff6ba35db5a16b8a,https://www.tripadvisor.com/Hotel_Review-g52862-d81452-Reviews-The_Inn_at_Solvang-Huntingdon_Pennsylvania.html,http://www.citysearch.com/profile/8720406/huntingdon_pa/inn_at_solvang.html",http://www.solvang.com
AVweQDZpIN2L1WUf3TA9,2016-05-05T01:48:06Z,2018-09-10T21:03:05Z,102 Valley Dr,"Hotels,Corporate Lodging,Lodging,Hotels Motels,Motels,Hotel",Accommodation & Food Services,Perry,US,us/ga/perry/102valleydr/1083197965,32.471878,-83.745217,Econolodge,31069,GA,2016-02-08T00:00:00Z,"2016-05-04T00:00:00Z,2016-05-05T00:00:00Z",5,https://www.tripadvisor.com/Hotel_Review-g35185-d252575-Reviews-EconoLodge-Perry_Georgia.html,I work here in Perry about 6 days out of the week. The People here are very friendly and willing to make your stay better. The hotel is great for my simple needs as I'm away from home. The rooms and hallways smell very clean each time I enter and leave. I will continue my business here for sure.,Extended stay,Columbus,GA,tcolt45,"http://tripadvisor.com/Hotel_Review-g35185-d252575-Reviews-EconoLodge-Perry_Georgia.html,http://www.citysearch.com/profile/3119064/perry_ga/econo_lodge.html,https://foursquare.com/v/econolodge/4e83d35fd3e3c0c16a74bb62,https://www.tripadvisor.com/Hotel_Review-g35185-d252575-Reviews-EconoLodge-Perry_Georgia.html,https://www.yellowpages.com/perry-ga/mip/econo-lodge-475625619","https://www.choicehotels.com/georgia/perry/econo-lodge-hotels/ga385?mc=llyxyxpx,https://www.choicehotels.com/georgia/perry/econo-lodge-hotels/ga385?pmf=yext&mc=llyxyxpx,https://www.choicehotels.com/georgia/perry/econo-lodge-hotels/ga385?pmf=yextandmc=llyxyxpx"
AVwdQ0dy_7pvs4fz4BqX,2016-11-03T22:44:36Z,2018-09-10T21:02:30Z,12 4th St,"Hotels,Resort,Spa,Meeting Room,Hotel",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/124thst/932310801,37.785211,-122.40579,Hotel Zelos,94103,CA,2016-05-02T00:00:00Z,2016-11-02T00:00:00Z,5,https://www.hotels.com/hotel/164149/reviews%20/,"The hotel is just one of many that are on this new trend of firmer pillows and mattresses. This is the third hotel I have stayed in the last few months that have had firmer vs softer mattresses in their rooms. Aside from the bed The room was well appointed, comfortable and really The bonus Those super plushy and comfy robes in the closet. I miss a good hotel robe and this one had one!! Another little thing I loved was the spa water and coffee service in the lobby. High quality coffee and the New York Times Count me in! The maid service was friendly, attentive, and I even got a little note. Would totally stay again.","Convenient, cute and moderately comfrotable",,,C,"https://www.hotels.com/hotel/164149/reviews%20/,http://www.hotels.com/ho164149/%25253Flocale%25253Den_US%252526pos%25253DHCOM_US,https://foursquare.com/v/hotel-palomar/4a00edd0f964a520c5701fe3,https://foursquare.com/v/hotel-zelos/4a00edd0f964a520c5701fe3",http://www.hotelzelos.com
AVwdQ0dy_7pvs4fz4BqX,2016-11-03T22:44:36Z,2018-09-10T21:02:30Z,12 4th St,"Hotels,Resort,Spa,Meeting Room,Hotel",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/124thst/932310801,37.785211,-122.40579,Hotel Zelos,94103,CA,2016-05-13T00:00:00Z,2016-11-02T00:00:00Z,4,https://www.hotels.com/hotel/164149/reviews%20/,"excellent location near convention center. friendly, willing staff. not a true luxury hotel in terms of the room I received, but a comfortable clean room, I didn't really need any more than that. After all you're here to visit San Francisco, not the hotel.",Perfectly fine hotel for a visit to SF,,,David,"https://www.hotels.com/hotel/164149/reviews%20/,http://www.hotels.com/ho164149/%25253Flocale%25253Den_US%252526pos%25253DHCOM_US,https://foursquare.com/v/hotel-palomar/4a00edd0f964a520c5701fe3,https://foursquare.com/v/hotel-zelos/4a00edd0f964a520c5701fe3",http://www.hotelzelos.com
AVwdQ0dy_7pvs4fz4BqX,2016-11-03T22:44:36Z,2018-09-10T21:02:30Z,12 4th St,"Hotels,Resort,Spa,Meeting Room,Hotel",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/124thst/932310801,37.785211,-122.40579,Hotel Zelos,94103,CA,2016-07-07T00:00:00Z,2016-11-02T00:00:00Z,5,https://www.hotels.com/hotel/164149/reviews%20/,"Hotel Zelos was a great place to stay in San Francisco. The staff is definitely the highlight of the hotel. The hotel itself is great: clean, well decorated, etc, but the people who work there were very helpful and friendly. The location is great being right next to the Powell BART station but the neighborhood is under construction. This obviously isn't the fault of the hotel and won't impact your stay. We couldn't hear any of the construction, but it makes it a little more difficult to get around. Overall, I definitely recommend Hotel Zelos!",Great Staff!,,,Lindsay,"https://www.hotels.com/hotel/164149/reviews%20/,http://www.hotels.com/ho164149/%25253Flocale%25253Den_US%252526pos%25253DHCOM_US,https://foursquare.com/v/hotel-palomar/4a00edd0f964a520c5701fe3,https://foursquare.com/v/hotel-zelos/4a00edd0f964a520c5701fe3",http://www.hotelzelos.com
AVwdQ0dy_7pvs4fz4BqX,2016-11-03T22:44:36Z,2018-09-10T21:02:30Z,12 4th St,"Hotels,Resort,Spa,Meeting Room,Hotel",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/124thst/932310801,37.785211,-122.40579,Hotel Zelos,94103,CA,2016-10-06T00:00:00Z,2016-10-15T00:00:00Z,3,https://www.tripadvisor.com/Hotel_Review-g60713-d80797-Reviews-Hotel_Zelos-San_Francisco_California.html,"Pros: the location is awesome, the room size is great, the bathroom is nice also with a nice tub. Bad: the style and furniture starts to get really old, no breakfast despite the high price, the price is high, nothing exeptionnal... We were 4 people and so 4 reservations. Unfortunately one was missing. It was 1am so very bad surprise.... More","Not so good, not so bad",Hong Kong,,Maxence Z,"https://www.hotels.com/hotel/164149/reviews%20/,http://www.hotels.com/ho164149/%25253Flocale%25253Den_US%252526pos%25253DHCOM_US,https://foursquare.com/v/hotel-palomar/4a00edd0f964a520c5701fe3,https://foursquare.com/v/hotel-zelos/4a00edd0f964a520c5701fe3",http://www.hotelzelos.com
